id,text,label_text,persona
25ad719a-85a6-40d4-961f-1d522b2c4da5,"Yo, I requested a refund like forever ago and there's still zero cash showing in my account, what’s the holdup?",Refund_not_showing_up,gen_z_slang
7f0b90a3-c0b9-4997-94d4-403ffbf8cdff,"Yo, I got a refund that should've hit my account but it’s still MIA, can you check what’s up?",Refund_not_showing_up,gen_z_slang
500efdf7-9474-43e7-a946-1c3e301e47cf,"Hey, I asked for a refund about a week ago and it’s still nowhere to be seen on my account, can you check what’s up?",Refund_not_showing_up,gen_z_slang
55ecc6b7-ebe4-4c02-9a11-d3ef24ebcc93,"Hi, I returned a purchase and was told the refund will be sent, but I no see any money on my account yet, can you please help?",Refund_not_showing_up,non_native_speaker
2672fd94-ea9e-4697-9141-786aa3993b3e,I asked for a refund few days ago and still cannot see any money coming to my account.,Refund_not_showing_up,non_native_speaker
2ca53180-6f68-49c7-a48a-5357176019c2,"Hi, I asked the seller for money back but it not appear in my account yet, can you help please?",Refund_not_showing_up,non_native_speaker
1c075a88-afca-4069-aa3a-5caf3491e8c8,"Hi, I hope you are good. I waiting for my refund but it not appear on my balance yet. Could you please look and tell me what happen? Thank you.",Refund_not_showing_up,non_native_speaker
605e3e6e-ed7d-4b18-8e33-f55d2070efcb,"I asked for a refund from the shop but I still not see any money in my account, please help.",Refund_not_showing_up,non_native_speaker
c60f68a5-cd99-4390-9902-f9bb1408964d,Refund missing from statement,Refund_not_showing_up,short_wording
70262746-8dc8-4ef2-97cf-50374959497f,Refund not on statement,Refund_not_showing_up,short_wording
69ee98b3-a2dd-4d86-9dfc-26d29e14695a,Refund missing from statement,Refund_not_showing_up,short_wording
c649e0f8-4a30-4de8-9b0e-2c00f9c3afe2,No refund received,Refund_not_showing_up,short_wording
6fc74ad8-faf9-45cc-9d38-37970054c9b7,Refund not received,Refund_not_showing_up,short_wording
05c662db-66fe-425e-a3b3-6665995a0a85,I finally got my new card and I can’t even get it to work—what the hell do I have to do to make this thing usable already?,activate_my_card,angry_layperson
3e2d3e00-3ec3-48e7-9b04-65cfcd22a789,"I finally got my damn new card and now I’m stuck trying to figure out how the hell I’m supposed to turn it on, so fix this already!",activate_my_card,angry_layperson
e15dc944-1fa1-434b-aec4-19a50b5dfded,I’ve been waiting forever for this new card to actually work and now you make me jump through a bunch of dumb steps—just tell me how the heck I get this thing usable!,activate_my_card,angry_layperson
696418ec-6ecb-4c68-bc17-7c5b9e28194d,I finally got my new card in the mail and nothing works—what the hell am I supposed to do to get this damn thing turned on?,activate_my_card,angry_layperson
62213244-18bc-4ef6-934f-1b69592e35cc,I just got my new card and I'm sick of waiting—tell me right now how the hell I’m supposed to get it working!,activate_my_card,angry_layperson
02940286-1d30-43e5-a3c6-5f602f750b0b,"New card  
Cant spend  
Need activation now  
Help",activate_my_card,panicking_emergency
48f398c5-a672-4217-87ec-e13a6b9a534f,Just got my card need it working now can’t make any payments please help fast,activate_my_card,panicking_emergency
810856d1-f2a3-47b6-90a6-660e2a2c3559,Card just arrived cant use need it active right now urgent please,activate_my_card,panicking_emergency
08201254-98a3-489b-a7ac-9d8c640849d5,Just got my card cant spend anything need it active asap,activate_my_card,panicking_emergency
55050290-a914-47d9-aa51-c4d46a515968,New card just came need it active now can't pay anything urgently,activate_my_card,panicking_emergency
a506010c-6e21-4cb7-a32c-b63493b1495c,I kindly request assistance to activate my newly issued card so that I may begin utilizing it for all authorized transactions.,activate_my_card,polite_expert
962978af-f803-4996-9afe-de6742dc7431,I would be grateful if you could provide the necessary steps to activate my newly issued credit card.,activate_my_card,polite_expert
3c3d7d2c-b942-4dc7-8bde-6abc524db362,"I have received my newly issued debit card and require assistance in successfully activating it, as my attempts via the online banking platform have not yielded the desired result.",activate_my_card,polite_expert
f22ef249-a251-446d-8583-f512632e6377,I kindly request detailed instructions on the procedure required to activate my newly issued card.,activate_my_card,polite_expert
6a499d6a-b149-4c49-9d88-a85cfb2bcd14,I would appreciate detailed guidance regarding the procedure necessary to activate my newly issued card.,activate_my_card,polite_expert
64903230-93c3-47a7-b73a-4b72eb64de57,"Hey, I just got my new card—how do I turn it on so I can start using it?",activate_my_card,gen_z_slang
1618b0a6-624e-46b4-80e4-ef70ec03e907,"Yo, I just received my new card—what’s the quick way to get it active?",activate_my_card,gen_z_slang
b3a8c1df-70c4-43ba-b18b-3efa800a60ca,"Yo, just got my new card and need to fire it up—how do I turn it on?",activate_my_card,gen_z_slang
d72b1a0e-f5f0-437b-b086-30674940723a,"Hey I just got my new card, how do I activate it so I can start using it?",activate_my_card,gen_z_slang
2cfeaed3-2b94-4767-a301-53e94dbda197,"Yo, just got my new card—how do I flip it on fast?",activate_my_card,gen_z_slang
cd5e885d-bdba-4f86-871f-2731a40e3060,"Hello, I just receive my new card and I do not know how to turn it on for use, can you please help me?",activate_my_card,non_native_speaker
4c10b518-9d9f-4e82-b07b-e2875ed1e074,"Hi, I have new card and I not know how turn it on for use, please help me.",activate_my_card,non_native_speaker
03fead83-19de-4b3e-bdaf-72fd393f4c8f,"I have got my new card and I not know how to start using it, can you tell me what I need do?",activate_my_card,non_native_speaker
4d3a0327-3cdf-4cbd-a72c-453da32540e9,"Hi, I just get my new card and I want to use it now, can you help me make it active?",activate_my_card,non_native_speaker
f4b077c5-3abf-4b69-b5e7-e7b8959c76a4,"I have new card but I not able to use it yet, please help me turn it on.",activate_my_card,non_native_speaker
da260247-6ec9-472f-bba2-daebc273a6d7,Card activation needed,activate_my_card,short_wording
5dde3835-7979-4950-8a3d-477d176be9d9,Activate new card?,activate_my_card,short_wording
7fb901ea-0953-4d58-bd2c-72cad2a7df2a,Activate new card,activate_my_card,short_wording
c3d73dc3-f616-4e49-b434-7ea02d4f85e9,Can't activate card,activate_my_card,short_wording
85c84703-853b-4bba-b71a-7a376e7e155a,Card activation needed,activate_my_card,short_wording
9a213823-d047-4012-89fb-bf7fe5e88136,"What the hell, why the heck do you guys say I gotta be some stupid age to even get an account?!",age_limit,angry_layperson
fd84e46e-eb4d-46bd-a153-83918ebeaa6c,I’m only 17 and you won’t let me open a freaking account? This is bullsh*t!,age_limit,angry_layperson
71073576-cb0c-4985-993a-42e1cc0d1113,"I’m sick of this crap—tell me the damn age you gotta be just to get an account, ‘cause my kid wants one!",age_limit,angry_layperson
d3db8d0a-597e-4f5c-92f3-d51fc7f2d624,Why the hell can't my 16‑year‑old get a damn account already?,age_limit,angry_layperson
3a99ead1-1b31-4f49-b15c-01a0f70caa7a,I'm fed up with this nonsense—just tell me if I can actually open a bank account for my kid or if you only let some grown‑up fools sign up!,age_limit,angry_layperson
a320451b-063f-4482-af56-0ad4290ae9e1,Open account for my 4 year old ASAP need help,age_limit,panicking_emergency
79192551-4c6e-4da8-b6b4-364f6bb9485c,Need to open account urgent my child is only 12 how can we proceed,age_limit,panicking_emergency
77e770c3-4b01-48a8-b76e-ea8f11ec3d05,I need an account for my 9 year old now help fast my child needs money I can’t wait,age_limit,panicking_emergency
ae833ba1-dfa4-4275-a6fa-d1d57b8ac2ec,Need account for my baby now cant wait any longer how old can they be please help urgently,age_limit,panicking_emergency
4dd65723-01c3-4a5c-8706-7d0a18bdaa33,Urgent need account for my child cant wait how old must be,age_limit,panicking_emergency
6b469aec-e031-45a6-bf5d-652b44b0a367,I would like to inquire about the minimum age required to open a personal deposit account and whether your institution provides any specific product offerings or custodial arrangements for individuals who are under the standard legal majority age.,age_limit,polite_expert
02d1503a-2073-47ea-a662-958a3129f9cd,Could you please clarify the minimum age required for an individual to open a personal savings account and advise whether any additional documentation is necessary for applicants who are under twenty‑one?,age_limit,polite_expert
0679f299-773b-4318-a929-be792d17e11b,I would like to inquire about the minimum age required for an individual to open a personal account and whether any provisions exist for granting access to minors under specific conditions.,age_limit,polite_expert
2916fc4e-efc2-4d6e-9f9c-6da3a3167109,"Could you kindly confirm the minimum age at which an individual may open a personal savings or current account with your institution, and advise if any supplementary documentation is required for applicants under that threshold?",age_limit,polite_expert
8d06b1bb-3481-4f95-9e0a-d1b7bc8d9169,"Kindly inform me of the minimum age at which an individual may open an account with your institution, and advise whether it is permissible to establish an account on behalf of my under‑aged daughter.",age_limit,polite_expert
d4767dfb-8188-4d5f-822a-fea205db9941,"Yo, what’s the minimum age to get an account with you?",age_limit,gen_z_slang
6e3128bf-7f67-41d5-91be-bb4ca64d3b74,"Hey, can u let me know what the minimum age is to open a bank account?",age_limit,gen_z_slang
16ed69e6-c19e-45fb-b5c1-e5ba0d34dafd,"Hey, can you tell me how old I gotta be to open an account with you?",age_limit,gen_z_slang
5d5017d0-df63-4887-a3e5-df3f9801e0c7,"Hey, can someone who's 17 actually open a checking account with you guys?",age_limit,gen_z_slang
e7b5670a-cd02-4736-95f5-1fd96f4b2a06,"Yo, what's the youngest age I can be and still open a personal account?",age_limit,gen_z_slang
c177fd22-2691-4b87-9194-22a62448636a,I need know how many years old I must be to make a bank account.,age_limit,non_native_speaker
a4e1007a-4839-48d3-a812-89e69d9ecf3e,"I want open a bank account for my kid, what age does he need to be?",age_limit,non_native_speaker
f5734b56-9d65-4506-8203-4f782e59d0ae,"Hi, can you tell me how old my child must be to open an account at your bank?",age_limit,non_native_speaker
4f9ffd39-6a5a-437a-802c-28c9662781eb,"I only 17, can I make a bank account?",age_limit,non_native_speaker
a0748d9d-eed4-43ef-8f08-74339be9edbc,"Hello, I want open a account but not sure how old must be, can you tell me please?",age_limit,non_native_speaker
c241180b-a8fc-47d4-9888-cd131acf366c,Minimum account age?,age_limit,short_wording
da4b3b53-48ae-44da-94e6-00961de3fd40,Account opening age?,age_limit,short_wording
9a26949a-8cd9-4089-b3a0-2348321d6b43,Account age requirement?,age_limit,short_wording
1ec40a64-68bf-4361-a391-188101e9c0d1,Teen opening account?,age_limit,short_wording
6ff93ead-5419-4e88-bbb3-98871a48ac72,Account opening age?,age_limit,short_wording
76c9f0e7-de51-4b0e-8e92-e59d86d7ea2e,"Why the hell won't my phone let me add cash with Apple Pay, this is ridiculous!",apple_pay_or_google_pay,angry_layperson
e7188cb4-cde3-4779-9bb7-d2c154e441bb,"What the hell, I tried to add money using that damn Apple Pay thing on my phone and it keeps crashing—fix this already!",apple_pay_or_google_pay,angry_layperson
7f71ed9f-f4f7-4a4e-9653-1c4681708d9b,I tried to add money with the stupid payment thing on my phone and every damn time it throws an error—fix this crap right now!,apple_pay_or_google_pay,angry_layperson
a9703576-c8da-48c3-a335-636480aab401,"I tried using that phone‑pay thing to put cash in my account and it just keeps failing, what the hell is wrong with it?!",apple_pay_or_google_pay,angry_layperson
9d0e6d0a-6fd5-4cab-9bde-c321fde9b088,"Yo, I tried using that stupid phone payment thing to put cash in my account and it just keeps failing—fix this damn mess right now!",apple_pay_or_google_pay,angry_layperson
98d0c2c2-1b37-49a8-8c7d-b6c44bc7dac7,Apple watch top up wont work urgent need money,apple_pay_or_google_pay,panicking_emergency
746500da-7ccc-45f1-bf16-7c57c4533858,Cant add money with phone payment app now help fast,apple_pay_or_google_pay,panicking_emergency
6d510d79-1b03-4043-83b3-60ef5a4b80df,Need money fast Apple Pay failing account locked emergency,apple_pay_or_google_pay,panicking_emergency
683322d3-7a48-4efb-ad4f-126a92661237,Added my new American Express to phone can't pay with Apple Pay transactions failing need money now help quickly,apple_pay_or_google_pay,panicking_emergency
d4c5bfb9-6be4-4565-8e14-c3e618f84811,Cannot top up with my American Express on Apple Pay now need fix,apple_pay_or_google_pay,panicking_emergency
d83cb442-5766-43bd-bc4e-99e0b7568d4b,"I have attempted to fund my account via Apple Pay using my American Express card, yet the transaction repeatedly fails, and I would appreciate guidance on any prerequisite configurations or limitations that may be preventing a successful top‑up.",apple_pay_or_google_pay,polite_expert
e7dd678a-9c96-47fd-862f-b0d0927732c4,"I have linked my American Express card through Apple Pay, and every attempt to top‑up my account is being declined; I would appreciate your assistance in diagnosing the issue and providing a prompt resolution.",apple_pay_or_google_pay,polite_expert
33e1d27a-d6f2-4051-8990-b07f295f40a3,"I would like to inquire whether I may fund my account through the mobile payment service associated with my Apple Watch or Google, and what steps are required to complete such a transaction.",apple_pay_or_google_pay,polite_expert
60883b62-f691-4dbb-8e79-f1586866a1f2,I would appreciate guidance on why my attempts to fund my account through the mobile‑wallet service associated with my smartwatch have not succeeded.,apple_pay_or_google_pay,polite_expert
d8099bd6-29e2-4a2f-8d1a-30a078e1ceb0,"I have recently received my new debit card and find that I am unable to add it to Apple Pay nor use Google Pay for a top‑up, and I would appreciate guidance on how to enable these mobile payment functionalities.",apple_pay_or_google_pay,polite_expert
728b246b-5a00-4616-a3cb-9397d227583c,"Yo, I’m trying to top up with my AmEx via ApplePay and it keeps glitching—what’s the deal?",apple_pay_or_google_pay,gen_z_slang
e3774b4d-b19b-4bcd-a532-c15ad3ee3f0c,"Yo, can I actually use my Amex through Apple Pay to top up my account?",apple_pay_or_google_pay,gen_z_slang
c3466e8e-8be0-4083-8e8f-a756c9d92f0e,"Yo, can I top up using the phone’s payment thing?",apple_pay_or_google_pay,gen_z_slang
2ddab1c5-b56a-4bf1-983a-cfbd37be7c0e,"Yo, I’m trying to top up through my phone’s digital wallet and it keeps throwing a fail error, what’s the deal?",apple_pay_or_google_pay,gen_z_slang
ae4072f3-2835-44be-943b-2bf57f46dd29,"Yo, I'm tryna top up with Apple/Google Pay but it keeps acting weird—how do I get it working?",apple_pay_or_google_pay,gen_z_slang
50f57394-c85a-41c6-bb8c-87f0eb269dca,"I not understand how I can top up with my Apple Watch, please help.",apple_pay_or_google_pay,non_native_speaker
bdfe1937-4b06-427b-b1fd-8e424f9892aa,I try add money to my phone wallet for paying but it no work.,apple_pay_or_google_pay,non_native_speaker
923a5490-4b25-43f8-8f7f-10522a891e18,I try add money using Google Pay but it keep say error and no money go to my account.,apple_pay_or_google_pay,non_native_speaker
d0c8f844-6244-4a41-b775-e774f7bb2669,"Hi, I try to top up with my Apple Watch but it no work, please help me.",apple_pay_or_google_pay,non_native_speaker
bc0340be-c1aa-4c40-8903-228e7e70e4a8,"Hello, I try add money using Apple Pay on my phone but it not work, please help.",apple_pay_or_google_pay,non_native_speaker
c10f2048-14e1-4694-9311-d5deb9b8d2b2,Apple Pay top‑up failing,apple_pay_or_google_pay,short_wording
1ed424e0-ea1d-4d7b-945a-ddcd9e600264,Apple Pay topup failing,apple_pay_or_google_pay,short_wording
213fb82a-ef28-4b3e-b4f7-1a58bf5958bd,Add money via Apple Watch?,apple_pay_or_google_pay,short_wording
a08c48ee-60b8-42ef-9557-3e08d22cce00,Apple Watch top-up?,apple_pay_or_google_pay,short_wording
a61cde4c-fbf0-442b-856b-47fa25df75cd,ApplePay AMEX top‑up failed,apple_pay_or_google_pay,short_wording
0fea1a89-5651-4b1e-83db-eeaebc415bd2,I went to every damn cash machine around here and none of them will let me pull out any money—fix this now!,atm_support,angry_layperson
a8f1f802-33a7-4d94-acc7-ef9ae3c1b0d7,Enough already—just give me the location of a damn ATM that actually accepts my stupid card!,atm_support,angry_layperson
09a750c7-cfbb-47c5-8557-0ff20a72a42d,I'm fed up—where the hell am I supposed to go to get cash out with this stupid card?!,atm_support,angry_layperson
511ff451-7d99-486a-aa50-ab6d0d8a51fc,I’m fed up trying to locate any damn machine that’ll actually take my card!,atm_support,angry_layperson
5e795b44-0c65-428e-847b-29adad607642,I’m fed up—none of these damn cash machines are even close to my place and I need money right now!,atm_support,angry_layperson
bbc34225-356a-45ab-beeb-fa391a234af9,need cash now atm won t give money card stuck help fast,atm_support,panicking_emergency
80e43bdc-c4ee-4624-b2db-91785abb5a8e,Need cash now cannot find any ATM that accepts my card,atm_support,panicking_emergency
a34be0dd-c9d5-47b7-8681-309f6f14d027,Cant get cash urgent card rejected everywhere which ATMs accept my card,atm_support,panicking_emergency
c2806aa5-6ceb-4b65-9bd6-99f3ae2a61a5,Urgent need cash cannot find any ATM where can I withdraw now,atm_support,panicking_emergency
b69aa76a-bf9e-4136-83e4-74e4c21bf56f,Urgent need cash find nearest ATM that accepts my card now,atm_support,panicking_emergency
e0a1b041-e78c-4773-9ccb-c329aa89c612,Kindly inform me of the specific ATMs that accept my card and the locations at which I may carry out cash withdrawals.,atm_support,polite_expert
a51ddfe6-dd23-493f-8ac0-30378508a107,"I would appreciate clarification on which ATMs within your network accept my card for cash withdrawals, including any applicable limits and fees.",atm_support,polite_expert
69839070-5de8-4d6a-88f1-2701fa9a5bf1,I would appreciate assistance in identifying the nearest Automated Teller Machine to my present location.,atm_support,polite_expert
96c3720c-f376-4fd2-9b4c-5eb07a0f1e8f,I require guidance on identifying the closest ATMs that will accept my debit card for a cash withdrawal.,atm_support,polite_expert
813bf010-d9c7-4901-b4c4-b5d94375bc87,"I would appreciate detailed information regarding the specific ATM networks where my card can be employed for cash withdrawals, including any geographical or fee‑related constraints.",atm_support,polite_expert
2b02b56d-28c3-4454-9995-de49d3bda7ce,"Hey, can u let me know which ATMs actually accept my card for pulling cash?",atm_support,gen_z_slang
bbdcdc4e-9a10-4676-9211-b84795199654,"Hey, can u tell me which ATMs actually work with my card and if there are any spots where I cant pull cash?",atm_support,gen_z_slang
6fa39021-50a4-4b4d-a70b-eb7bca934210,"Hey, can u tell me which ATMs work with my card and where the closest spot is?",atm_support,gen_z_slang
30497aa3-260d-4dd0-8382-01f550605650,"Hey, can you tell me which ATMs actually take my card? I need cash ASAP.",atm_support,gen_z_slang
6640fe0f-6876-4246-8d6d-c94052bbc40b,"Yo, can u tell me which ATMs actually take my card?",atm_support,gen_z_slang
131ad657-804b-4176-a298-73683422990f,Can you tell me which ATM i can use my card?,atm_support,non_native_speaker
8db23aff-e154-439d-995e-0b0a9043e751,"Hi, I want to know where is nearest ATM for my card, can I use it to get cash please?",atm_support,non_native_speaker
006b5c3d-54fc-4843-b0f1-ff6cac88aa83,"Hi, can you tell me where I can find an ATM that work with my card please?",atm_support,non_native_speaker
071cc743-9f34-4ba1-be1f-025bff22e6e1,"Hello, can you tell me what ATM i can use my card for cash?",atm_support,non_native_speaker
fb9d942e-a4b6-4f02-8351-217b05e3d2b1,"Hello, I have my bank card and need to take cash, can you tell me which ATMs I can use please?",atm_support,non_native_speaker
4fbc010c-9d47-4b7d-801a-d49bd8cd5f5c,Nearest ATM location?,atm_support,short_wording
937d0d91-0d2a-4f32-9763-3668dde03765,Nearest ATM location?,atm_support,short_wording
427d3a41-c8ad-409e-9965-39181166ea23,Nearest ATM location?,atm_support,short_wording
60dce1b9-0c93-4356-b757-9b76fa9a906a,ATMs accepting this card?,atm_support,short_wording
4fd4bee0-bf64-4c04-8618-74a6d14bf83f,Nearby compatible ATMs?,atm_support,short_wording
e41365e5-80ab-4e85-ac64-848dc787c896,"Why the hell does my balance keep hitting zero and never top itself up automatically, this is damn annoying!",automatic_top_up,angry_layperson
366b1ec2-8b5e-49dd-b672-87abdfc312f4,I'm fed up with my balance hitting zero and you never throwing more cash in when I need it—sort this out right now!,automatic_top_up,angry_layperson
5caeda58-846b-4978-9563-83ceff415ce9,I'm sick of my account hitting zero every damn week and having to scramble for cash—I need the system to dump money in automatically so I don’t have to chase it down every time!,automatic_top_up,angry_layperson
786439eb-29c6-4bac-af34-5abe48cc2f5a,"Yo, why the hell doesn’t my cash just refill itself when it’s about to run dry—I’m sick of having to keep topping it up manually!",automatic_top_up,angry_layperson
27110fce-d78a-4de8-860a-1a91591b2607,I’m fed up with this stupid app not letting me set up that auto‑top thing—where the hell is it and why does it keep blowing my balance?!,automatic_top_up,angry_layperson
cc069ff5-4570-4b9e-8c21-91549081d4fc,Balance zero panic need auto topup activated immediately,automatic_top_up,panicking_emergency
8f10e0a3-feca-4e62-a7ec-126240cadc3b,Balance hit zero need money now auto top up not working help quickly,automatic_top_up,panicking_emergency
959d8d9d-cce2-43f9-a668-3f1b83b8095c,Help my balance empty need auto refill immediately,automatic_top_up,panicking_emergency
692e84c6-b31d-419f-95a1-3ffc7e9d89f0,Balance hit zero need money added automatically each time it falls below five pounds urgent,automatic_top_up,panicking_emergency
fd01aa3b-5453-4b0a-9298-2946dd1f05ac,Balance dropped overnight need top up now auto feature not working help fast,automatic_top_up,panicking_emergency
397cc93c-90a8-4efa-9015-3f5674f311a8,"Could you please confirm whether my account can be configured to automatically replenish the balance when it drops below a specified threshold, and advise me of any applicable limits on such scheduled top‑ups?",automatic_top_up,polite_expert
f2ac2547-d958-4163-82a2-0045dc57850b,I would appreciate clarification on how I may arrange for my account to be automatically replenished when its balance descends beneath a specified threshold.,automatic_top_up,polite_expert
54599118-f24b-4cea-b59b-01285d6316b2,"I wish to ascertain how I may arrange for an automatic replenishment of my account whenever its balance falls below a predetermined threshold, and would appreciate clarification regarding any applicable limits.",automatic_top_up,polite_expert
0bde3e0e-a130-473a-954c-344eec97987f,"I would like to inquire whether my account provides an automatic replenishment facility that can be activated when the available balance drops below a predefined limit, especially during periods when I am traveling abroad.",automatic_top_up,polite_expert
1cebc126-f9ee-4e3d-a37a-e334204cc69b,Could you kindly advise if my account may be configured to perform an automatic replenishment of funds whenever the available balance falls below a specified threshold?,automatic_top_up,polite_expert
3d27b133-c683-4a2b-979c-6281b43f0356,"Yo, can you tell me how to enable the auto‑top option in the app ’cause I’m constantly low on cash and need it to refill itself.",automatic_top_up,gen_z_slang
06bc5685-e8e3-4811-b01f-c66e5bfa662a,"Hey, can you set it so my account automatically refills itself whenever the balance gets super low?",automatic_top_up,gen_z_slang
6dd5b86e-3306-44e6-a25b-d4c0cb7db0be,"Hey, can u show me how to turn on the auto‑add money feature and tell me what the max limit is?",automatic_top_up,gen_z_slang
0dba5aaa-ca9a-4e8c-aeca-6d609a46dcba,"Hey, I turned on the auto‑refill for my account but it’s not kicking in when my balance drops, what’s up?",automatic_top_up,gen_z_slang
34c3f783-a267-4481-a0fa-042aa8ec1d8e,"Hey, can you tell me how to set up the feature that auto‑adds cash when my balance is low and what limits there are on it?",automatic_top_up,gen_z_slang
c259295b-7b43-4d13-a079-17024a755f7e,"Hi, I need my card fill with money automatically each few days while I travel, can you help please?",automatic_top_up,non_native_speaker
50bfd9fa-0e3c-492e-8430-e25645791e24,I need to know how to set my card to add money automatically when the balance is small.,automatic_top_up,non_native_speaker
0f2a87f6-d510-4aef-85ca-8f16dec965ba,I need know where I can make my account put money automatically when it gets low and also what is the max amount.,automatic_top_up,non_native_speaker
75682fb2-3291-4ce9-ac6a-e62453704d31,Can you help me set app to put more money in automatically when my balance get low?,automatic_top_up,non_native_speaker
6c1503e4-e06c-4b12-9dbf-a9271787d4c7,"I want app to put more money on my card automatic when I travel, can you help?",automatic_top_up,non_native_speaker
681cf1a8-5d51-4b76-9185-0efafb0394cf,Auto top-up when balance low?,automatic_top_up,short_wording
47c78dfa-9cc9-4c5a-82ff-2bf2f67a4180,Enable auto top‑up,automatic_top_up,short_wording
0f94f647-945f-41ca-912d-2142ca7ece0f,Enable recurring top‑up,automatic_top_up,short_wording
a2a55f57-9705-4417-bb24-8c0cb897a5bb,Enable auto top‑up?,automatic_top_up,short_wording
957c554a-a3af-4890-a637-49a8b19189ae,Auto refill option?,automatic_top_up,short_wording
65648155-ad95-4ef1-b20e-719a1b124e7e,"I sent my money over this morning and my balance still shows zero—what the hell is going on, fix this now!",balance_not_updated_after_bank_transfer,angry_layperson
736de940-d0b9-4dd1-b9fe-fc09a4798526,"I'm fed up—sent my cash over yesterday and the app still shows nada, fix this now!",balance_not_updated_after_bank_transfer,angry_layperson
c34bd9dd-fed6-491b-aa1d-b170743450c5,"I sent my cash over an hour ago and it’s still nowhere—what the heck is going on with my account, I need that money right now!",balance_not_updated_after_bank_transfer,angry_layperson
34e637e5-1ae4-40ff-9b71-f7ae68606293,I sent a transfer this morning and my account still shows zero—what the hell is taking so long to show up?!,balance_not_updated_after_bank_transfer,angry_layperson
e4800561-b644-4e81-ad0f-34f66c6a1f4e,I just sent a bunch of cash over and my account still shows the same old amount—what the hell is taking so long?!,balance_not_updated_after_bank_transfer,angry_layperson
18eae510-3b59-4b1b-8c2c-0b811d047200,Transfer from my bank just made nothing in balance need it now urgent,balance_not_updated_after_bank_transfer,panicking_emergency
941c420d-0658-4b77-98a5-8180f54639a6,Transferred funds two hours ago still not in account need immediate assistance,balance_not_updated_after_bank_transfer,panicking_emergency
0d2cc434-d29c-44e4-876a-1b730152978d,Just transferred money into my account balance still same need it now,balance_not_updated_after_bank_transfer,panicking_emergency
1790a5b0-03f0-4e51-89e9-700f84cb966f,Just sent a transfer five minutes ago balance still the same need the money now,balance_not_updated_after_bank_transfer,panicking_emergency
b1041335-1b75-420e-bb12-ca798575b07d,Transferred money five minutes ago balance unchanged urgent fix needed,balance_not_updated_after_bank_transfer,panicking_emergency
