id,text,label,label_text,persona
99c8d3e4-63a2-4192-804c-d5e2fffe554b,"Good afternoon. I’m ready to activate my new debit card and start using it. What are the specific steps, and what proof or information should I have on hand?",0,activate_my_card,polite_expert
eb0ec9da-232a-4886-801d-e6e4216e5a7b,"Hello, I’ve received my new debit card and would like to activate it as quickly as possible. Could you explain the steps and confirm which verification items I should prepare?",0,activate_my_card,polite_expert
e1994627-db76-434f-b8e1-1628f87ebf69,Hi! I just received my new bank card and want to activate it successfully. Please share the instructions and mention any identity-check information I should be ready to provide.,0,activate_my_card,polite_expert
33e9dba1-13a0-4f73-855b-0a1fb5d44c80,"Yo, I just got my new debit/credit card and I can’t figure out how to activate it—can you tell me the steps?",0,activate_my_card,gen_z_slang
f13e8ad0-da76-408b-961f-7e94f261920b,Just picked up a fresh card and I’m stuck—what’s the quickest way to activate it so I can start swiping?,0,activate_my_card,gen_z_slang
cdc5cd17-5971-4fa9-8f3a-33e34cd614ba,I got a new card today but the activation part isn’t clicking for me. Can you walk me through what to do?,0,activate_my_card,gen_z_slang
4859ee10-40e5-452a-9548-26b45e6df57e,My new debit card came in and I can’t get it activated. What steps should I follow to get it ready?,0,activate_my_card,gen_z_slang
3640b655-77a8-466a-8e0a-7027c4dc2d80,I just got my new card—how do I verify/activate it so it actually works?,0,activate_my_card,gen_z_slang
3abcf5a8-876c-4e6b-81c9-ee2f4f606291,Yo my new debit card won’t activate and I’m lost—what should I do to get it working?,0,activate_my_card,gen_z_slang
22b5154b-f78e-4950-bcaf-06850435ec5f,"Hi, I just got a new card today. How can I activate it? I don’t know what I need to do, please help me.",0,activate_my_card,non_native_speaker
8bf6ffb3-16ed-4012-8e29-e20b98d5a69e,"Hello! I received a replacement card today, but it won’t work until it’s activated. What should I do to turn it on? Please explain the process.",0,activate_my_card,non_native_speaker
13bf9f9d-c9f0-49ee-98ad-c35609d746ff,"Hi there, I just received my new debit card and it’s still inactive. Could you tell me the activation steps?",0,activate_my_card,non_native_speaker
88a38d42-dd03-4a8e-9773-d044392b3292,"Hello, my new card has arrived, but it’s not active yet. How can I activate it? Please share what I need to do.",0,activate_my_card,non_native_speaker
965d9515-25b3-43e9-a8bf-44ca492538b8,"Good day. I have a brand-new card, but I can’t make payments with it right now. Can you guide me on how to activate it and how long it usually takes?",0,activate_my_card,non_native_speaker
f8cb4dad-272a-488d-836b-ae5afe14c9dd,"Hi, I got a new bank card today, but it isn’t usable yet. Please help me activate it—what are the steps to follow?",0,activate_my_card,non_native_speaker
3a955f2a-ce35-4fef-aa80-79d0d19aae17,Card activation failed? New card not working,0,activate_my_card,short_wording
9c60acae-d2a2-4fa2-afaf-0e09837ce19f,"New card arrived, how activate?",0,activate_my_card,short_wording
5f545d11-d753-473d-913c-81710c8bc7f0,My replacement card won’t activate—what should I do?,0,activate_my_card,short_wording
4edc18db-a920-4be6-a846-b13969e8bc5c,I just got a new card; can you walk me through activation?,0,activate_my_card,short_wording
612370bd-30b0-4038-b144-a608a4483400,Activate new debit card,0,activate_my_card,short_wording
b294f4ad-4c4d-4cb2-b0df-8e741af20b74,How do I turn on my new card? Need activation steps.,0,activate_my_card,short_wording
14fbb338-c924-4984-b165-76c6d5d940d4,"What the hell is the age requirement for opening an account here? My kid is not a baby, so stop dodging the question—how old do they have to be to sign up?",1,age_limit,angry_layperson
e6bae2a1-2d64-497b-bb7a-fdaf504ce94f,Why do you have to be so strict about age? I’m 17—either let me create an account or explain the exact minimum age in plain terms.,1,age_limit,angry_layperson
4b652875-e65a-48e4-a236-7e734c3d9e84,"If I’m 17, why are you treating me like I’m not allowed to do anything? I need the real answer: can I open an account here or not?",1,age_limit,angry_layperson
e2c813a7-0e7f-403d-b654-9020dab1fa31,"You’re turning me away—so what age do you require to open an account? I’m asking for the minimum age number, not vague excuses.",1,age_limit,angry_layperson
d01792eb-ffc9-40ea-be11-d8248d5d36ee,"This whole situation is unacceptable. Tell me the specific age limit to open an account with you, because I’m getting blocked and nobody will give me the exact requirement.",1,age_limit,angry_layperson
982d570e-461c-4e2b-a3fc-4583805ddfd3,"I’m trying to set up an account for my child, but your system keeps rejecting it due to an age requirement. What’s the minimum age, and what steps should I follow to complete the signup?",1,age_limit,angry_layperson
849a4e13-bb65-4249-98df-cae7e676f760,I am panicking I just tried to open an account but it says I do not meet the minimum age requirement I am 17 I need to know what age you allow immediately I need help now I cannot complete signup,1,age_limit,panicking_emergency
359d6685-749a-4e21-b039-19b9e42f0ded,"I’m in a rush to finish setup, but the signup page won’t tell me the age cutoff for youth accounts. Can you confirm the minimum age and whether a guardian must be involved?",1,age_limit,panicking_emergency
f933f576-2233-4bb5-bae4-0c711fc7f5f2,"Help—my son attempted to register and the system keeps flagging him as too young. What is the exact minimum age to open an account, and how can we get past the block today?",1,age_limit,panicking_emergency
bea2aabd-b95d-477e-b3c6-a399f11cc5cd,I keep getting stopped during registration because the site claims my age isn’t permitted. Please tell me the required minimum age and whether any exceptions are available right now.,1,age_limit,panicking_emergency
dc89b8b3-334f-40de-83e8-c73e2cb6c8d6,"I submitted an application, but it’s being denied due to age restrictions. What is the precise age requirement, and what can I do if I’m under that threshold? I need resolution immediately.",1,age_limit,panicking_emergency
3933a73f-230b-47c5-a517-63ad8a924cce,"I’m trying to sign up, but the form keeps saying I’m outside the allowed age limits. Please provide the minimum and maximum ages so I can complete my application today.",1,age_limit,panicking_emergency
52e81f2c-7426-4fd6-b588-8c6208306374,"Good day, I would like to confirm the minimum age requirement to open and operate an account, and please advise what documentation or consent is necessary if the account holder is under the age of majority.",1,age_limit,polite_expert
2313fbcd-31dc-4da7-adef-9ee76c04fa6a,"Hello, could you please share the age range for eligibility to open and keep an account? I’d also like to know if minors may hold the account, and what forms or approvals are needed in that case.",1,age_limit,polite_expert
429e59aa-2f34-42c9-b195-472514abcbb3,"Good day—I'd like to ask about the minimum age to open an account. Additionally, if a parent or guardian provides consent, can a minor open the account, and what proof would you require?",1,age_limit,polite_expert
24229efa-977c-451a-9d30-5cae2fba3f83,"Hello, I’m trying to understand your age rules for account access. What is the minimum age to open an account with you, and are there any extra age-based restrictions for transactions while the account is active?",1,age_limit,polite_expert
837a3b3a-7811-4619-b1d0-ad713c2d5e8d,"Hi, I would appreciate clarification on your account eligibility ages. Since I’m 17, please confirm whether I can open and operate an account with your bank, and let me know what paperwork or guardian authorization is required if I’m allowed to proceed.",1,age_limit,polite_expert
37b7c11f-d726-4316-89d6-f87ee6305f3c,"Good day, I would like to confirm the age eligibility requirements for opening and using an account with your bank, as I am concerned about whether my current age meets the minimum threshold for registration and full account access.",1,age_limit,polite_expert
aeb754ef-1e22-4fd2-acc4-7ce959436fc7,"Hey, quick question—what’s the minimum age to open an account with you? I’m trying to figure out if my kid can get one too.",1,age_limit,gen_z_slang
2a5583d2-3a85-4d50-92d5-26f2ad7098ee,"Real quick—what’s the youngest age you’ll let people open an account, and do you have any max age rules too?",1,age_limit,gen_z_slang
4236eea5-80f2-46b5-b7fa-8668756e3dca,"Can you tell me the age cutoff for opening an account? If my kid’s not there yet, is there any option to prep it anyway?",1,age_limit,gen_z_slang
f68c9a34-e67f-4ea7-a12b-06e0a9258540,"Yo, what’s the minimum age for signing up? I wanna know if there are limits for kids too—like can my little one open one?",1,age_limit,gen_z_slang
edaf35a8-3a63-443e-9883-92ddd8f86f40,"So I’m about to make an account, but what’s the required age to do it solo?",1,age_limit,gen_z_slang
b0f85c4a-74d8-4146-8846-ba1efa9e00a3,"Quick check—what’s the minimum age for opening an account? I’m 17, so can I still sign up by myself or do I need a guardian?",1,age_limit,gen_z_slang
aadaad2f-fd28-416c-9aff-af2f1527bada,"Hello, I want to open an account, but I am not sure what age limit for this. Can you tell me the minimum age, please?",1,age_limit,non_native_speaker
d74a969d-0685-4d27-bd8c-590d1cd57291,"Hello, I’m planning to open a bank account, but I don’t know the age requirement. My child isn’t 18 yet—what is the minimum age allowed?",1,age_limit,non_native_speaker
a2751fc6-e67f-4ee2-8aed-a7138d2ce0fc,"Hi! Could you tell me the minimum age for opening an account? Also, does a child have the option to open one as well?",1,age_limit,non_native_speaker
39a74f2c-cc77-4fef-bf43-708afcf373c6,"Hi there—what age is required to open an account? My daughter is 16; can she open it on her own, or does she need a parent with her?",1,age_limit,non_native_speaker
44f63676-641e-4147-a866-485764effb1a,"Hello, I want to open an account for my child. What is the youngest age you accept, and if they are below that age, can a parent help set it up?",1,age_limit,non_native_speaker
f5a5dbad-58fe-470f-a41c-0c6f5b9a430a,"Hi, I’m trying to understand the age eligibility for an account. What’s the minimum age for the account holder? If it’s for my child, what age must they be?",1,age_limit,non_native_speaker
5e9dc0bb-885a-4f0e-bca3-5204a9571d26,Minimum age to open account?,1,age_limit,short_wording
b4527f6f-35fd-48a5-9175-cdf689c3c767,What’s the youngest age allowed to start an account?,1,age_limit,short_wording
79713cae-3953-4af7-9f09-18cbeaa221c1,Minimum age for account? My son is 16.,1,age_limit,short_wording
6e34af79-cc2a-475c-a030-bde34e4e4b54,How old do I need to be to open an account?,1,age_limit,short_wording
aff5134e-8e29-4b3b-9295-3d13566efea1,What’s the minimum age for a person to open an account?,1,age_limit,short_wording
da735098-ded0-414b-8031-1695a157cd7a,Is there a minimum age requirement for opening an account?,1,age_limit,short_wording
d310954d-20c2-4e4c-9d85-06cbd041a448,"This is ridiculous—why can’t I use Apple Pay or Google Pay to top up my account? It keeps getting rejected every time, and I’m sick of wasting my time trying to figure out what the hell is going on.",2,apple_pay_or_google_pay,angry_layperson
8209d5d5-8579-4e20-950c-5e4b860d3314,"My card won’t cooperate with Apple Pay—most of the time it refuses to go through, and I’m sick of guessing. What’s the reason, and can you help me get it working?",2,apple_pay_or_google_pay,angry_layperson
2b8fa262-e3bb-4d08-a380-e2852c7e531c,"Seriously, why does Apple Pay or Google Pay keep blocking my top-up? I attempt it again and again and it still won’t approve—tell me what’s wrong and how I’m supposed to add funds.",2,apple_pay_or_google_pay,angry_layperson
090195a1-7c19-406a-a104-5c3ffa787127,"This is a waste of time—every Apple Pay top-up I try just fails. Fix it, or explain what the issue is, because this can’t keep happening.",2,apple_pay_or_google_pay,angry_layperson
7ceeef23-97ae-4128-a231-bd9d41ffa2f0,"I’m attempting a top-up right now and Apple Pay/Google Pay keeps declining my payment. What’s going on, and what steps do I need to follow to actually add money?",2,apple_pay_or_google_pay,angry_layperson
d42832a9-0bdb-45c2-b48b-ad08c18c892f,"Why won’t my phone payment work the way it’s supposed to? Apple Pay or Google Pay keeps erroring out, and I’m stuck with no option to resolve it.",2,apple_pay_or_google_pay,angry_layperson
88dcba96-1e0f-4388-9829-3ab6747e94be,I need help right now My mobile wallet top up keeps failing It will not let me add money Using Apple Pay or Google Pay It just rejects the transaction Please fix this fast I cannot complete payment,2,apple_pay_or_google_pay,panicking_emergency
74854378-6d0e-4dac-b5dc-2dc268ed9ceb,"My phone wallet won’t add funds—both Apple Pay and Google Pay fail, and my available balance never changes. I’m stuck right now; please tell me the right steps to top up.",2,apple_pay_or_google_pay,panicking_emergency
40a8aec8-c767-45dd-80b9-61e486e9c522,"I can’t load money into my account through the mobile wallet app anymore. It worked before, but now every attempt to top up gets blocked. How can I fix this immediately so I can complete payment?",2,apple_pay_or_google_pay,panicking_emergency
80e008c7-c200-430f-8da8-1da9d2c8e08f,"Today the payment failed when I tried using my phone wallet. Apple Pay and Google Pay both get rejected at checkout, even though my funds are there. What’s causing the block and what should I do right now?",2,apple_pay_or_google_pay,panicking_emergency
091dd7a3-61bf-4d26-9871-961b1f9c16fc,"I’m attempting a top up with Apple Pay in my phone wallet, but it fails repeatedly. Each time the transaction is declined. I need this sorted urgently—please help me figure out what’s wrong.",2,apple_pay_or_google_pay,panicking_emergency
ff9c951e-c55c-4e22-9838-dd95bd843f46,"Emergency—my top up won’t go through. Apple Pay won’t complete at checkout, and when I switch to Google Pay it still fails. Please tell me what’s preventing the top up on my account right now.",2,apple_pay_or_google_pay,panicking_emergency
182aa474-9d6c-4018-b9a6-acb28005ded8,"Good day, I would like to confirm whether I can add funds using Apple Pay or Google Pay, and if so, what the exact steps are to complete a top up successfully.",2,apple_pay_or_google_pay,polite_expert
e98f0eb0-f78e-4c6b-850b-0a80b7918727,Hi there—can you tell me if I’m eligible to top up with Apple Pay or Google Pay? I’d also like to know the steps and what requirements I should meet before trying again.,2,apple_pay_or_google_pay,polite_expert
dfccc1b4-efd0-452f-8c3d-cc8c0221b58b,"Hello, I want to use my phone’s wallet to add money. Please confirm whether mobile wallet top-ups are supported and walk me through how to activate it and complete the top-up.",2,apple_pay_or_google_pay,polite_expert
b5fdb1ae-1257-405a-9eab-7c1a620abd68,"Hi, I’m trying to add funds using Apple Pay or Google Pay. Could you clarify which top-up methods work and which card types are accepted?",2,apple_pay_or_google_pay,polite_expert
3098ea16-3449-4264-a8ea-fb36839ac061,"Good day—my top-up via my mobile wallet keeps getting rejected. What cards or verification checks are supported, and what should I review to get the payment through?",2,apple_pay_or_google_pay,polite_expert
1431b268-ec8c-4865-987d-41b139eca653,"Hello, is it possible to add funds through Apple Pay or Google Pay? If yes, please share any restrictions (like card eligibility) plus the minimum/maximum limits and how long processing usually takes.",2,apple_pay_or_google_pay,polite_expert
838226b3-9eb0-4043-bd03-fab883168993,"Hey, quick q—can I add money/top up using Apple Pay, or do I have to use Google Pay instead?",2,apple_pay_or_google_pay,gen_z_slang
fbb7228a-6fb8-4178-9d88-6f6abfde27fa,"Quick one—when I’m adding funds, can I choose Apple Pay or Google Pay, or do I have to do it another way like a card or transfer?",2,apple_pay_or_google_pay,gen_z_slang
39fb810d-7ba0-4d71-a672-520e38fa6c6d,"Yo—do I need Apple Pay/Google Pay set up before I can pay, or can I just use tap with my card? Also, is there a way to top up directly in the app?",2,apple_pay_or_google_pay,gen_z_slang
975b1788-fe9e-42a6-ad90-bb17a0591e35,"I’m trying to add funds and it keeps getting rejected—should I switch to Apple Pay or Google Pay, and what’s causing the top-up to fail?",2,apple_pay_or_google_pay,gen_z_slang
cc1a32ee-8c03-4c38-b879-759ffec7638e,"I connected my AmEx to my phone wallet, but every time I top up it errors out. Can someone tell me how to make Apple Pay or Google Pay work for top-ups?",2,apple_pay_or_google_pay,gen_z_slang
63b3b305-e7d4-4ae7-9300-7aa72b3bf5bd,"Quick check—can I top up using Apple Pay, or is it strictly Google Pay? My card is already linked, but the top-up button isn’t there—any fix?",2,apple_pay_or_google_pay,gen_z_slang
6af40362-cb4a-441e-94e5-e9d25734108f,"Hi, I try to add money to my account, but I can’t use Apple Pay or Google Pay. It says failed every time. Why this happen, and how can I fix it?",2,apple_pay_or_google_pay,non_native_speaker
55c2ad73-3b3f-4825-9825-d15c7d9847e6,"Hello, I’m trying to top up with Apple Pay or Google Pay, but the payment keeps failing. What should I check to make it work?",2,apple_pay_or_google_pay,non_native_speaker
409d5378-699b-4089-b6ce-625058170414,"Hi, I’m attempting to add funds, but Apple Pay doesn’t work for me right now. Could you guide me on what to do?",2,apple_pay_or_google_pay,non_native_speaker
8b9ebe83-ce76-4e50-ae85-6c4da260421b,"Hi, I tried to use Apple Pay from my phone to add money, but the transfer didn’t go through. Why is it happening?",2,apple_pay_or_google_pay,non_native_speaker
e9812235-0712-4e53-b45c-41b84079182b,"Hello, I want to pay using Apple Pay or Google Pay, but my bank app won’t accept it. How can I enable it properly?",2,apple_pay_or_google_pay,non_native_speaker
94cb445f-b6f2-4a1d-afdf-b07655d46389,"Hi, I received your card, but I can’t make mobile payments with it (Apple Pay). It keeps showing an error. Can you help me?",2,apple_pay_or_google_pay,non_native_speaker
aac6b997-4e77-4857-95fa-d52ae99e6a5d,Can’t complete an Apple Pay top-up.,2,apple_pay_or_google_pay,short_wording
32d4b912-b4f9-4e27-8983-203d5913b6b3,How do I add money using Apple Pay?,2,apple_pay_or_google_pay,short_wording
6668c60d-281d-4069-a7b2-f5b77fe8867c,"Is top-up possible with Apple Pay or Google Pay, or do I need to set it up first?",2,apple_pay_or_google_pay,short_wording
48f655d4-f242-48cb-a620-6ba217a5279a,Do I have the option to top up via Apple Pay?,2,apple_pay_or_google_pay,short_wording
e88d8dc0-8ca6-47d1-a5bf-0fe71d497114,Google Pay won’t let me top up.,2,apple_pay_or_google_pay,short_wording
6ae220ee-88cc-4d2c-98cd-91613743af65,Why is my Apple Pay or Google Pay top-up being rejected?,2,apple_pay_or_google_pay,short_wording
6e2d0879-8951-4ad6-b904-45ea96f9fdf0,"Your damn ATM won’t work and I need cash right now, so where are the nearest working machines I can actually use near me?",3,atm_support,angry_layperson
b47ed25f-da89-4ecf-a407-ed399ee86170,"The ATM keeps rejecting me like it’s broken, and I’m furious—what’s wrong with my card or the machine, and what should I try immediately to get cash?",3,atm_support,angry_layperson
7f0dad94-a1db-43a7-a7e6-19a3c3796358,"I just got my card taken by the ATM, and it won’t dispense anything—where is my money supposed to be, and how do I get it back?",3,atm_support,angry_layperson
88f6def9-e320-42ab-8b35-0ddafa0145cb,"Your ATM grabbed my card and then froze mid-transaction. I need cash today—what happened, and when will I actually get my card and money restored?",3,atm_support,angry_layperson
1bb3c9b0-f21e-4bea-940d-c15df3b54132,"Every time I try the ATM, it won’t accept my card, and I’m wasting time I don’t have. Where can I withdraw that will work?",3,atm_support,angry_layperson
034f9562-231b-42a8-9f39-54e1856b0ca9,"The machine swallowed my card and refused to give me any cash at all. I’m stranded—what exactly is going on, and when will the transaction be fixed?",3,atm_support,angry_layperson
74e86915-cf66-4f3d-bf3d-1aa3726297ec,My ATM ate my card and now it shows no cash dispense no receipt What do I do right now I need cash today immediately,3,atm_support,panicking_emergency
e7075d3b-9724-46fc-9bda-058d92f329f7,I tried withdrawing today and the ATM kept my card. It won’t release cash and I’m seeing a stuck/blank message. I’m panicking—can you tell me the fastest way to recover the card and regain access to my funds?,3,atm_support,panicking_emergency
