id,text,label_text,persona,label
498b8c0b-01bf-4d73-838d-52382c9d465c,"I would appreciate assistance in locating a refund that was processed last week, as it has not yet appeared on my account statement.",Refund_not_showing_up,polite_expert,51
1d09ca19-7a1e-4396-83e2-0e799d657738,"I have noted that the refund issued on the 12th of July has not yet been reflected in my account balance, and I would appreciate clarification regarding the anticipated posting date of these funds.",Refund_not_showing_up,polite_expert,51
c4000b86-4b33-40eb-8552-b3ef2ce947d6,"I have observed that the refund pertaining to the purchase made on March 15 has not been posted to my account, and I kindly request an investigation into the delay.",Refund_not_showing_up,polite_expert,51
ebf463dd-ccbc-43d8-b493-fe76505b4732,"Hey, I asked for a refund on that hoodie last week and still nada in my app, wtf can u check?",Refund_not_showing_up,gen_z_slang,51
39993da4-4938-4f4b-9008-fa051b3d2869,"Hey, I asked for a refund from that shop a few days ago but it still ain't on my account, can u check?",Refund_not_showing_up,gen_z_slang,51
69d2e2fd-2ae0-44da-91c8-9e4df1d45a91,"Yo, I asked for a refund from that shop weeks ago and nothing's hit my account yet, can you check what's up?",Refund_not_showing_up,gen_z_slang,51
58f5d453-0dbc-4920-930e-486c865f9fab,"Yo, i returned a purchase last week and the cash still ain’t hit my account, any clue when it’ll drop?",Refund_not_showing_up,gen_z_slang,51
4b61f2eb-c42e-4d80-8635-0dae923c3470,"Yo, I hit up support for a cash‑back on that order a few days back and my account’s still dry—can you peep it for me?",Refund_not_showing_up,gen_z_slang,51
d6ce5f56-746d-419a-a615-2e19bb8c47ad,"Yo, I was supposed to get a refund but it ain’t showing up on my statement, what’s the deal?",Refund_not_showing_up,gen_z_slang,51
4ebd8325-5108-4d85-9d93-4083bba84866,"Hello, I ask seller for refund two weeks ago but money not in my account yet. I check often but nothing show, please help.",Refund_not_showing_up,non_native_speaker,51
c27b31fa-89ae-47d0-a86e-c0a08437d321,"Hello, I returned a shirt last week but money not in my account yet, can you help?",Refund_not_showing_up,non_native_speaker,51
0fa9b8f5-01cb-45e2-b784-678331e7b3af,"Hi, I was told my refund will be in my account but it not show up yet.",Refund_not_showing_up,non_native_speaker,51
c86595e6-097e-4cc6-8165-6805d319f02b,"Hello, I return a purchase a few days ago but the money not in my account yet, can you help please?",Refund_not_showing_up,non_native_speaker,51
f6f59a16-7f94-464c-a82c-16456ceb674e,"I asked the shop for my money back last week but the refund not appear on my account yet, can you please check?",Refund_not_showing_up,non_native_speaker,51
71449d7a-9f0f-475d-856f-a76920d87934,"I was told I will get my money back but I not see it in my account, can you help me?",Refund_not_showing_up,non_native_speaker,51
8960ae77-3f4a-4b8e-9502-299cc3416e7b,Refund not in account,Refund_not_showing_up,short_wording,51
9c35165b-283d-4ec7-a7fd-46d96c709612,Refund not received,Refund_not_showing_up,short_wording,51
dd346fe1-ee0e-480e-8df4-a21e09895e5a,Refund not showing,Refund_not_showing_up,short_wording,51
c133a659-f904-4ca9-9172-6ff6d6955fcc,Refund hasn't shown up,Refund_not_showing_up,short_wording,51
108e2fad-87f7-49f5-836d-97f3b46ba504,Refund missing from statement,Refund_not_showing_up,short_wording,51
b31d7fce-18d3-4cc6-84f7-cd2962c6de6e,No refund visible,Refund_not_showing_up,short_wording,51
8cf19d64-a76a-4852-b570-cb73754661ac,I just got my new damn card and I need it working right now—what the hell do I have to do to turn it on?,activate_my_card,angry_layperson,0
eba90306-9352-4bd6-86ca-31d69fdd1b29,"I just got my damn new card and I can't figure out how the heck I'm supposed to turn it on, this is ridiculous!",activate_my_card,angry_layperson,0
f5b39ba5-58fe-4a36-a7cf-d9f7dea79d4a,I got this damn new card in the mail and I have no idea how the hell I'm supposed to make it work—sort this out right now!,activate_my_card,angry_layperson,0
26b10c18-23f1-4dfc-9274-8a67d9a2a285,"I just got this stupid new card and every time I try to get it working it just sits there—what the hell, get it activated already!",activate_my_card,angry_layperson,0
e96d1292-9858-4b6c-b675-ff19b5eb227d,"I got this stupid new card and it still won't work, fix it and get it ready to use right now!",activate_my_card,angry_layperson,0
b1b4608a-aa78-43f1-b31a-f5ebf78eca04,"I got a brand‑new card and it still won’t work, what the hell do I gotta do to get it up and running already?",activate_my_card,angry_layperson,0
a687682c-70b2-4b35-9094-e326d24f417d,New card arrived cannot use need activation now urgent help please,activate_my_card,panicking_emergency,0
3d90b86b-883e-4e92-aa81-c2fe35ab99e6,New card in hand need it working immediately cant wait,activate_my_card,panicking_emergency,0
2a211522-abd7-48bd-9085-0b5e770f4940,Card arrived now can't use it need activation asap please help now,activate_my_card,panicking_emergency,0
d11e60f4-e3f3-4696-a29d-e9643b990940,Card arrived cant use need activation now urgent,activate_my_card,panicking_emergency,0
897e47ef-441b-4782-a775-29e0f6115369,Card arrived today need it active now cant withdraw cash,activate_my_card,panicking_emergency,0
2bb235da-a854-45cb-bacc-0d59815b5436,I just received my new card and need it activated immediately so I can pay my bills—please help me enable it right away.,activate_my_card,panicking_emergency,0
d7a68af4-f32d-4782-8d2a-57c63f6e1aae,I kindly request detailed instructions on how to activate the new debit card that I have recently received.,activate_my_card,polite_expert,0
a1f9474c-3a4e-46b9-9dfe-e2894e516c49,Could you walk me through the steps needed to activate the debit card I just received?,activate_my_card,polite_expert,0
56fd3080-f6bb-40f1-b114-be874c007a3f,"Now that my new debit card is in hand, I need a clear guide on how to turn it on for use.",activate_my_card,polite_expert,0
3cb277fb-b6b3-4ed3-8479-43f8a4fde619,I would appreciate assistance in initiating the activation of my newly issued debit card at your earliest convenience.,activate_my_card,polite_expert,0
72dce33b-f521-487d-8912-f7712f95bdd7,"I kindly request assistance in activating the newly issued debit card I have received, as my attempts to complete the activation process have been unsuccessful.",activate_my_card,polite_expert,0
75f53db6-a9be-4b45-a71f-51597a96f78e,"Please outline the activation process for my freshly issued card, mentioning any verification or security checks required.",activate_my_card,polite_expert,0
04a7f5dd-d834-4ccc-a30c-2e0b939492df,"Yo, just got my new card and need to get it up and running—how do I turn it on?",activate_my_card,gen_z_slang,0
31e218e9-fe80-4b3c-9b0a-d2719678cc9f,"Sup, just received the fresh card—what's the quick way to fire it up?",activate_my_card,gen_z_slang,0
7cf3488f-0b10-4923-9341-30426ddf7416,"Yo, I just got my new card—how do I turn it on and start using it?",activate_my_card,gen_z_slang,0
665099ff-7d25-470c-a3ca-3412831acd66,"Yo, the new card just landed in my wallet—how do I get it activated ASAP?",activate_my_card,gen_z_slang,0
f9f59645-a705-4ba0-a1ef-dada197712ab,"Hey, I just got my new card and the app won’t turn it on, can you help me get it active?",activate_my_card,gen_z_slang,0
799881f3-80fb-4afd-b49b-d5072e49597b,"Yo, just got my new card—where do I go to turn it on?",activate_my_card,gen_z_slang,0
d6686fe0-df56-4292-ae97-086d6d7bb0b4,"I just get new card, please tell me how I can make it work.",activate_my_card,non_native_speaker,0
3e45fde3-ed03-4642-ac50-f61cc3c9e3e3,"I get new card but I not know how to turn it on, please help.",activate_my_card,non_native_speaker,0
1bdbd4c4-099f-43cf-bfde-4c16363f1bdf,Could you explain the steps to activate my freshly issued card?,activate_my_card,non_native_speaker,0
587daed8-d5ad-4f85-a049-f8f8d5d8604e,I just received my replacement card and I'm unsure how to enable it; any guidance?,activate_my_card,non_native_speaker,0
fd7e925b-87cb-4e1d-997a-6bdb641a892f,"Hey, I have my new card here—how do I get it up and running?",activate_my_card,non_native_speaker,0
71091fe4-85a4-4184-b666-1ad7664edad5,"Hi there, I got a brand‑new card today; can you show me how to activate it?",activate_my_card,non_native_speaker,0
4c354ea0-aaa5-460d-962d-cbfc1c53e066,Card activation issue,activate_my_card,short_wording,0
dd271812-f655-4ac1-a6c2-dfb9abe1036a,Card activation help,activate_my_card,short_wording,0
c2ef3ad5-b13d-45b1-9d12-bbc30eb78aad,activate new card,activate_my_card,short_wording,0
a9432f35-f65c-4489-8e97-3f5b8291650a,Start my new card,activate_my_card,short_wording,0
312740dd-6ac1-4c0b-857e-253c00050812,Can I enable a fresh card?,activate_my_card,short_wording,0
c38b5c71-ccd8-4cc2-bf7d-d2b4280e701d,Card activation failed,activate_my_card,short_wording,0
7f143c8b-e6cc-4346-b49c-fe773bb0ee0b,"What the hell gives, you won’t let my 13‑year‑old have an account, I need to know what age you think is okay!",age_limit,angry_layperson,1
53f257d3-88fc-4f6a-b969-4e1568b77bae,"What the hell, why the damn system won't let me open an account for my kid because of some stupid age rule?!",age_limit,angry_layperson,1
aaa0800b-8c42-4b26-ad78-c2115d9cd481,I’m sick of this crap—tell me how old I gotta be to get an account already!,age_limit,angry_layperson,1
908169c2-b5c7-4214-a7c3-644c8093ff6f,"I'm only 16 and you guys are telling me I can't even open a damn account—what the hell, this is total nonsense!",age_limit,angry_layperson,1
9da31e00-d533-4796-92f7-b44e54cecd3c,Enough with this nonsense—why must I wait until my child reaches some arbitrary age before they can have an account?!,age_limit,angry_layperson,1
f1ee0f71-9619-4f56-9ba7-b354dff290b5,I'm fed up—how old do I actually need to be to sign up? I'm 17 and you’re saying I’m barred.,age_limit,angry_layperson,1
8ca5e43a-3fe1-476c-823f-df7e6fe5738d,Open account for my 10 year old urgent need help,age_limit,panicking_emergency,1
ed1855ba-8fe6-4108-87bb-d5c626d13af8,Need account now cant wait how old must I be to open it,age_limit,panicking_emergency,1
012308d1-6084-41d5-9eca-12f6b8317ba8,I’m desperate to create a junior account right this minute and I’m unsure if my child meets the age criteria.,age_limit,panicking_emergency,1
6c8cb80c-1550-4be6-b883-629dcb85e175,"I need to open an account for my 12‑year‑old now help

(Note: The answer includes a hyphen, which is punctuation. We need to avoid punctuation entirely, including hyphens. So we must rewrite without hyphens.)

Let's produce final: ""I need to open an account for my twelve year old now help"".
I need to open an account for my twelve year old now help",age_limit,panicking_emergency,1
5425c031-2848-4a49-9eab-f57ea19200b7,My 15 year old needs an account today urgent help,age_limit,panicking_emergency,1
afbf12e1-489e-4a63-87a0-d2dc0cb09b66,Help I need a junior account for my 12 year old son right now I dont know if he can have one,age_limit,panicking_emergency,1
62ef2fc1-f85d-4b37-8f0b-fbfc545d96fa,I would appreciate clarification regarding the minimum age at which an individual may legally open a deposit account with your bank.,age_limit,polite_expert,1
d90562ec-ad49-4698-a2d7-5c71728289b7,I would like to inquire about the minimum age required for an individual to establish a personal account with your bank.,age_limit,polite_expert,1
7f8d15ff-0b2c-45d9-af3d-186598691d31,Could you kindly inform me of the youngest age at which a person may open a personal banking account?,age_limit,polite_expert,1
c0f54778-880f-4628-b95b-f5790a2dd102,"As a parent considering checking options for my child, I would appreciate knowing the minimum age required to open a personal checking account at your institution.",age_limit,polite_expert,1
91a57b25-41d2-4fab-aeca-3530664b7c94,I wish to ascertain the minimum age requisite for establishing an account with your institution.,age_limit,polite_expert,1
3c3bb81f-3cf0-48d4-89aa-12d05f3f2c73,I would be grateful if you could indicate the minimum age at which an individual is permitted to open a deposit account with your bank.,age_limit,polite_expert,1
5f907005-28f7-406e-838f-87e82986bdca,"Hey, quick Q—what's the youngest age y’all let someone open an account?",age_limit,gen_z_slang,1
a6ed04e7-5f88-4e61-9fa9-b913205e09ad,"Yo, hit me up with the minimum age you let folks start a bank account, 'cause I'm checking for my little bro.",age_limit,gen_z_slang,1
40b90d99-b0aa-4159-a13d-82dd1c312dc8,"Sup, need to know the youngest age you allow someone to sign up for an account—I'm 16 and ready to roll.",age_limit,gen_z_slang,1
48eb1da2-04d9-4195-8135-c4c8a387a362,"Hey, can u tell me the youngest age I can open a personal account?",age_limit,gen_z_slang,1
bfa69f9a-e894-431e-9006-b8572fe5621e,"Yo, what's the min age to open an acct, need to know if my kid can get one.",age_limit,gen_z_slang,1
9794e270-0a48-4e6d-9671-dd3960a875d5,"hey, do my kids need to be a certain age to get their own account or can they sign up now?",age_limit,gen_z_slang,1
3740176c-10bb-4bbf-8eba-ec1f806e3150,"I want open account for my daughter, what age she need to be?",age_limit,non_native_speaker,1
467cd302-8783-41fb-8084-6c76504a1c23,Could you let me know the minimum age needed to open an account for my daughter?,age_limit,non_native_speaker,1
c38f87af-38ee-424b-92bd-8d40a31d58fc,"Hi, can you tell me what age need for child have a bank account?",age_limit,non_native_speaker,1
618b3947-0d4e-44e1-8b51-4dcc242cda93,What age does my daughter have to be before she can get a bank account?,age_limit,non_native_speaker,1
d6235442-24dd-4f67-8615-a2ee7b49fc45,"My son 16, can he open account?",age_limit,non_native_speaker,1
70ce3882-f279-452b-bf5c-3d0e5e954dff,"Hi, can you tell me what age I need for open an account?",age_limit,non_native_speaker,1
290a78c0-d978-4acb-8e24-38913344d928,Minimum age?,age_limit,short_wording,1
388e0c59-5837-4ea2-9d4d-1803954d2f22,Minimum age for account?,age_limit,short_wording,1
f21f96a3-a275-46b1-9607-3bd4810047ce,Minimum age to open?,age_limit,short_wording,1
7d263cfb-5192-4054-8e49-26f45007b721,Age to start?,age_limit,short_wording,1
6cb51966-e469-4c76-b371-e937b5d86909,Age limit for a profile?,age_limit,short_wording,1
54f4b52c-8fc9-449a-846b-6d7322e8428e,Account age requirement?,age_limit,short_wording,1
c010945f-86a6-4b89-bf2f-08bfc0c9ab77,"I tried to top up with Apple Pay on my phone and it just keeps blowing up, I’m fed up with this crap!",apple_pay_or_google_pay,angry_layperson,2
2865b20d-4d57-4324-bb6a-7b5bda78c17f,Why the hell can't I use my AmEx in Apple Pay to add cash to my account? It keeps freaking failing!,apple_pay_or_google_pay,angry_layperson,2
ab240911-7b9a-446d-b74a-408c87501796,"I'm fed up 'cause I finally got my new card and that damn phone payment thing still won't work, so fix it already!",apple_pay_or_google_pay,angry_layperson,2
6ff84264-4d1f-4726-a7c7-733b363370d6,"This is ridiculous—my phone's Apple Pay refuses to accept my AmEx, and I'm sick of the constant errors!",apple_pay_or_google_pay,angry_layperson,2
6d139d4a-4dbf-4edb-a1b4-b24dcfc7a359,"Why the hell won't my Apple Pay work to shove money into my account, this junk never does what it's supposed to!",apple_pay_or_google_pay,angry_layperson,2
c8bd68e8-1105-4ebb-b038-497d285b5662,I've had enough of trying to fund my account with that damn mobile payment; it just crashes every time!,apple_pay_or_google_pay,angry_layperson,2
1ee5081b-d0f3-43b0-83d5-895cf7eec734,Help I need to top up with my phone wallet it is failing,apple_pay_or_google_pay,panicking_emergency,2
40bef4e8-bdab-4083-8a9d-e12a2d4b2e76,Add money with my watch now urgent cant log in,apple_pay_or_google_pay,panicking_emergency,2
75b1bb45-778f-454c-ba7a-ec8c6ead5ad0,Apple Pay top up failed need cash now,apple_pay_or_google_pay,panicking_emergency,2
a1b16a74-f44d-430d-9bfc-d84af94cc975,Google Pay top up failed account empty need help now,apple_pay_or_google_pay,panicking_emergency,2
0b5211fa-30b8-49c8-a9a0-19fe885e70bd,Apple wallet top up not working need help now,apple_pay_or_google_pay,panicking_emergency,2
0c451b8c-7d1c-4ab0-924d-eada125ff6c6,I can't add funds using my smartwatch and need urgent assistance.,apple_pay_or_google_pay,panicking_emergency,2
4e9a7742-9a17-429c-8a62-3e401a1b053f,"I would appreciate clarification on whether my account may be funded through Apple Pay and, if such a method is permitted, kindly provide the detailed procedural steps required to complete the transaction.",apple_pay_or_google_pay,polite_expert,2
89c50ab7-eb1f-45bb-8e25-1f43ea7010ec,"I would like to inquire whether I may fund my account using Apple Pay or Google Pay, and, if permissible, kindly provide the detailed procedure required to execute such a top‑up.",apple_pay_or_google_pay,polite_expert,2
7f9b1904-77e6-4586-9cf6-26a74a641013,"Dear Sir or Madam, I have recently received my American Express card and am attempting to add it to my mobile wallet for contactless transactions; however, the enrollment process is repeatedly declined, and I would appreciate your guidance on how to resolve this issue.",apple_pay_or_google_pay,polite_expert,2
4acafb69-d50a-48b9-b4fa-cf462c64f21d,"Could you please tell me if I can add money to my account using the wallet functions on my Apple Watch or Android phone—specifically Apple Pay or Google Pay—and, if that’s possible, outline the exact steps I need to follow?",apple_pay_or_google_pay,polite_expert,2
78e8d285-d4e2-4e6c-8f0e-c92cfb90403b,I am unable to complete a top‑up using Apple Pay on my mobile device and would appreciate guidance on the necessary setup and any restrictions that may apply.,apple_pay_or_google_pay,polite_expert,2
fab9abaf-455f-446b-8bf5-d18fafdb45ed,"I’m wondering whether the Apple Watch’s payment feature can be used to top‑up my account, and if it can, what actions are required to enable and complete the process.",apple_pay_or_google_pay,polite_expert,2
757d82c3-c694-435c-837f-0e2a293c632b,"Yo, I'm tryna top up my phone wallet but idk how, can u hook me up?",apple_pay_or_google_pay,gen_z_slang,2
267363dc-aff2-4e9b-8f4f-34f34ae57392,"Hey, I tried topping up with Apple Pay using my AmEx and it’s just not working, can u help?",apple_pay_or_google_pay,gen_z_slang,2
3c8d74d5-3e6b-4626-897d-b2aec14689d5,"Yo, I'm trying to add cash through my phone's wallet but it keeps failing, what's the deal?",apple_pay_or_google_pay,gen_z_slang,2
b13881d9-056a-4085-ae1e-c5ac31718fa3,"Yo, I'm trying to top up using my Apple Watch and it's just not working, can you help me sort it out?",apple_pay_or_google_pay,gen_z_slang,2
b101c8b2-8ec2-4369-8ba4-066467c98c63,"Yo, I added my AmEx to Apple Pay and tried to top up but it’s not going through, what’s the deal?",apple_pay_or_google_pay,gen_z_slang,2
f8db3a86-6a8e-4b6a-a373-2e2a5a65f324,"Hey, can I just link my phone wallet or watch to top up instead of doing it in the app?",apple_pay_or_google_pay,gen_z_slang,2
ba2c451d-5a52-4fcf-bd2b-1f0b4d3fa2aa,"Hello, I try top up using my phone pay but it not work, please help.",apple_pay_or_google_pay,non_native_speaker,2
30337a17-6397-4db5-bf02-d1ec77d8f846,I try to top up with Apple Pay but it not work.,apple_pay_or_google_pay,non_native_speaker,2
07f73529-8945-4d86-ac02-5b98836fc563,"Could you assist me? I'm attempting to fund my account through Apple Pay, but the transaction keeps failing.",apple_pay_or_google_pay,non_native_speaker,2
72dab243-3378-44f5-936b-4ee4c3f5f5da,I want to top up using Apple Pay but it says error and I not understand why.,apple_pay_or_google_pay,non_native_speaker,2
650a6850-90d3-4515-bb83-0111ebfa86f7,"Whenever I try to reload my balance with Apple Pay, an error message appears and I can't figure out the cause.",apple_pay_or_google_pay,non_native_speaker,2
029db91a-c3c7-46aa-90cf-7e5b41eb8477,I'm having trouble adding funds via Apple Pay; the process just stops working. Please advise.,apple_pay_or_google_pay,non_native_speaker,2
abc9a52a-a9b6-4e05-b8a8-25f0cb4359b3,Apple Pay top-up declined,apple_pay_or_google_pay,short_wording,2
05a85fa9-fdea-458e-8300-d5c0003764e0,Apple Pay top-up failing,apple_pay_or_google_pay,short_wording,2
42e7c57d-11d9-4b38-9b8c-96fc49f0db1a,Can't add funds using Apple Pay,apple_pay_or_google_pay,short_wording,2
8c8b7152-5de1-431b-bc6a-58e4a9a7bb18,Apple Pay top up?,apple_pay_or_google_pay,short_wording,2
9db81243-14c2-4f83-bc33-95a80ca8c875,Is topping up with Apple Pay allowed?,apple_pay_or_google_pay,short_wording,2
74e6c72d-9a46-4579-93b9-8f7bfaec3f8f,Google Pay top up failing?,apple_pay_or_google_pay,short_wording,2
3a1f36e9-806b-4459-ad03-2b870d1bc25e,"Why the hell are all the ATMs out there rejecting my card when I need cash, and nobody can tell me which ones actually work?",atm_support,angry_layperson,3
d8d21945-0633-44cc-96ce-d776af3af770,I'm sick of driving around like a fool trying to find any damn ATM that will actually take my card—where the hell are they?,atm_support,angry_layperson,3
b8fc9fad-9112-421e-8c40-ca7e672658bf,I’m sick of hunting for a damn ATM that actually works with my card—where the hell is the nearest one that doesn’t spit me out?,atm_support,angry_layperson,3
153ae41f-a474-4ffe-a7e5-d7d3a4f0ecb9,"I'm sick of this crap—none of the damn ATMs around take my card, tell me where the hell I can actually pull cash!",atm_support,angry_layperson,3
9ecba731-c16d-493b-9953-bc37fd214376,"Enough already—point me to a working ATM right now, because I'm tired of this card being rejected everywhere!",atm_support,angry_layperson,3
bc6d39ea-c772-4840-a2a0-b17aacd24eb7,I’m fed up—where the hell’s the nearest ATM so I can finally get some cash?!,atm_support,angry_layperson,3
b1b3127e-3998-4cf2-a6c0-e44e74e7bff4,Need cash now cant find any machine near me help fast,atm_support,panicking_emergency,3
bc1850dc-8cb6-444d-83f5-6f48e529c412,Need nearest ATM now card won’t work urgent,atm_support,panicking_emergency,3
69986315-a66c-45fc-bbdd-ebf7c53e7c96,Card not working need ATM now,atm_support,panicking_emergency,3
17facd96-dcd4-4424-8e8e-fe029885a860,Need cash fast card declined find nearest ATM,atm_support,panicking_emergency,3
fc38ff00-9009-405c-834e-fef0d45dc4f5,I'm desperate for money; I can't locate any ATM nearby and need assistance immediately.,atm_support,panicking_emergency,3
51ce9e21-ee69-4ddf-83cc-e5c02e3f9678,Need cash now card not working at any machine help fast,atm_support,panicking_emergency,3
2e70dfc0-1a70-4966-98e0-83b286350b2d,I would be grateful if you could furnish me with a comprehensive list of the ATM locations within the network where my card is accepted.,atm_support,polite_expert,3
e8efef0f-d00b-491c-a235-3a6ee1d29964,I would be grateful if you could provide clarification regarding the network of ATMs that will permit withdrawals using my Mastercard debit card and advise me on the most convenient location where such a machine is available.,atm_support,polite_expert,3
24f024cd-e126-46f9-855d-465ec9013116,"I would be grateful if you could provide a comprehensive list of the nearest ATMs that accept my debit card, including any applicable network affiliations and geographic coordinates.",atm_support,polite_expert,3
5f7eedfa-dd53-40c6-8de1-47a0e47d5e29,"I would be grateful if you could provide me with a list of the nearest ATMs that accept my debit card, including any applicable fees and operating hours.",atm_support,polite_expert,3
f2b47909-22ce-4b4e-8416-d5c38b9e5d33,I would be grateful if you could kindly advise me of the nearest ATM locations where my account‑linked card may be utilized.,atm_support,polite_expert,3
1b2eca7c-7e2b-4903-ad4f-52971efc31a7,I would appreciate clarification regarding which automated teller machines within the bank’s network are authorized to accept my debit card and whether any such facilities are available in close proximity to my residence.,atm_support,polite_expert,3
d7eeb019-41bd-413a-b6e7-92749c51da7b,"hey, can i use my card at any atm or are there only certain ones i gotta hit up?",atm_support,gen_z_slang,3
9ae0fef5-8bff-4fa5-9ba7-a389411af172,"Hey, can u let me know which ATMs I can hit up to pull cash with this card?",atm_support,gen_z_slang,3
ed00b3ff-5376-4e5e-a8b7-b4f7b8e44ca4,"Hey, can u tell me which ATMs actually take my card and where the closest one is?",atm_support,gen_z_slang,3
09fdd563-7964-44e8-ae8a-a055498163e4,"Yo, where can I pull cash with my card, need the nearest ATMs that actually work?",atm_support,gen_z_slang,3
76c1ec21-4a7b-4bae-8fdc-05255ce9628c,"Yo, drop me the nearest places where I can cash out with this card, ASAP.",atm_support,gen_z_slang,3
87826d52-db4b-4f67-b8bf-e9b2aa3b81cf,"Yo, can u tell me where the nearest ATMs are so I can pull cash fast?",atm_support,gen_z_slang,3
cb74e9cc-41ec-457f-a22b-97c5dc901f06,"Hi, can you tell me which ATMs i can use my card on please?",atm_support,non_native_speaker,3
c7e5d5c5-2667-4876-9625-f5d7ce267028,"Hi, I want find ATM that accept my card near my home, please help.",atm_support,non_native_speaker,3
a03723d7-7906-4a88-a129-24e1d01c38db,"Hello, can you tell me where nearest ATM that accept my card?",atm_support,non_native_speaker,3
53ae4396-21b9-4645-9030-01e80f2c19a0,Could you point me to the closest machine that works with my card?,atm_support,non_native_speaker,3
c9acb8d9-1a63-464b-81c8-3ea9625e1b72,"Hello, I want withdraw money, where is nearest ATM?",atm_support,non_native_speaker,3
2ae3bb46-7d6e-4b6f-a1de-9e23fc56a1ca,"Hi, I need know which ATM can accept my card?",atm_support,non_native_speaker,3
780a8dc0-e184-4538-8fe7-85e6bc8864a6,Which ATMs accept?,atm_support,short_wording,3
2c027188-a4ba-4520-bec5-2419f1c1a039,List ATMs that dispense cash.,atm_support,short_wording,3
f6a42462-b435-4696-9729-0f930525169f,Nearest ATM?,atm_support,short_wording,3
ac0bd0cc-f716-4a8e-8e0b-5fa0b8c547cb,Show me the closest cash point.,atm_support,short_wording,3
56c51c3b-bc37-41a2-8ac1-c6c470d13009,Nearby ATMs?,atm_support,short_wording,3
74e49ec3-7be7-4263-a2c2-dce095b00372,Cash not dispensing,atm_support,short_wording,3
7415c2db-889b-4006-9c39-49fa55c9bbe5,"I'm sick of my balance hitting zero and I can't get that stupid auto‑fill thing to work, so just tell me how the hell it’s supposed to add money when I'm broke!",automatic_top_up,angry_layperson,4
1d7df9b2-fb6f-45ef-82a6-0805c7b6421b,Why the hell does my balance keep hitting rock bottom and nobody's automatically adding cash when I'm about to go broke?,automatic_top_up,angry_layperson,4
5483c871-4292-41f9-8f18-eab977a3ff2e,"I’m fed up having to keep chucking money in every time my balance drops, just make it add cash on its own already!",automatic_top_up,angry_layperson,4
be6866c7-fe8f-41d7-b33a-a0868a3b2e27,"Hey, why the hell doesn’t my account top itself up when I’m about to run out of cash, sort this out now!",automatic_top_up,angry_layperson,4
d721e957-86b0-4dc9-9e5c-ed46a8ba08e0,I’m fed up with my balance hitting zero and nothing refilling itself—where the hell is that auto‑refill feature and why the heck is it capped?,automatic_top_up,angry_layperson,4
e55781c7-22ca-4448-bfa9-83c066bf5550,"I’m sick of hunting for that damn auto‑add money feature, can’t find it anywhere and it’s driving me crazy!",automatic_top_up,angry_layperson,4
7ed801e2-9e55-4c87-aa06-fe3f46ff577a,Balance dropped to zero need money added automatically right now,automatic_top_up,panicking_emergency,4
dbe1218c-724d-4072-9e99-a3d103163921,Balance zero need auto refill now help,automatic_top_up,panicking_emergency,4
